@RELATION caltech101

@ATTRIBUTE	word0	NUMERIC
@ATTRIBUTE	word1	NUMERIC
@ATTRIBUTE	word2	NUMERIC
@ATTRIBUTE	word3	NUMERIC
@ATTRIBUTE	word4	NUMERIC
@ATTRIBUTE	word5	NUMERIC
@ATTRIBUTE	word6	NUMERIC
@ATTRIBUTE	word7	NUMERIC
@ATTRIBUTE	word8	NUMERIC
@ATTRIBUTE	word9	NUMERIC
@ATTRIBUTE	word10	NUMERIC
@ATTRIBUTE	word11	NUMERIC
@ATTRIBUTE	word12	NUMERIC
@ATTRIBUTE	word13	NUMERIC
@ATTRIBUTE	word14	NUMERIC
@ATTRIBUTE	word15	NUMERIC
@ATTRIBUTE	word16	NUMERIC
@ATTRIBUTE	word17	NUMERIC
@ATTRIBUTE	word18	NUMERIC
@ATTRIBUTE	word19	NUMERIC
@ATTRIBUTE	word20	NUMERIC
@ATTRIBUTE	word21	NUMERIC
@ATTRIBUTE	word22	NUMERIC
@ATTRIBUTE	word23	NUMERIC
@ATTRIBUTE	word24	NUMERIC
@ATTRIBUTE	word25	NUMERIC
@ATTRIBUTE	word26	NUMERIC
@ATTRIBUTE	word27	NUMERIC
@ATTRIBUTE	word28	NUMERIC
@ATTRIBUTE	word29	NUMERIC
@ATTRIBUTE	word30	NUMERIC
@ATTRIBUTE	word31	NUMERIC
@ATTRIBUTE	word32	NUMERIC
@ATTRIBUTE	word33	NUMERIC
@ATTRIBUTE	word34	NUMERIC
@ATTRIBUTE	word35	NUMERIC
@ATTRIBUTE	word36	NUMERIC
@ATTRIBUTE	word37	NUMERIC
@ATTRIBUTE	word38	NUMERIC
@ATTRIBUTE	word39	NUMERIC
@ATTRIBUTE	word40	NUMERIC
@ATTRIBUTE	word41	NUMERIC
@ATTRIBUTE	word42	NUMERIC
@ATTRIBUTE	word43	NUMERIC
@ATTRIBUTE	word44	NUMERIC
@ATTRIBUTE	word45	NUMERIC
@ATTRIBUTE	word46	NUMERIC
@ATTRIBUTE	word47	NUMERIC
@ATTRIBUTE	word48	NUMERIC
@ATTRIBUTE	word49	NUMERIC
@ATTRIBUTE	class	{strawberry,lobster,brain,platypus,Faces,nautilus,pigeon,grand_piano,chair,pizza}

@DATA
0.00357143,0.0142857,0.0571429,0.0214286,0.0285714,0.00714286,0.00357143,0.00357143,0.00714286,0.0142857,0.0285714,0.00714286,0.0107143,0,0.0392857,0,0.00714286,0,0,0.0107143,0.0214286,0,0.00357143,0.0678571,0.0535714,0.0107143,0,0.0107143,0.0678571,0.0107143,0.00357143,0,0.0178571,0.05,0.0142857,0.0214286,0.0214286,0.0107143,0.025,0.0678571,0.0178571,0.00357143,0.0285714,0.0678571,0.0428571,0.0107143,0.0107143,0.00714286,0.0357143,0.0321429,strawberry
0,0.0170697,0.00711238,0.0156472,0.0142248,0.0199147,0.0384068,0.0241821,0.00711238,0.0170697,0.0213371,0.0056899,0.00284495,0.0241821,0.00284495,0,0.0426743,0,0.0426743,0,0,0.0170697,0.00426743,0.00284495,0.0981508,0.0113798,0,0.0142248,0.122333,0.00711238,0.0156472,0.0113798,0.0056899,0.145092,0.00426743,0.0142248,0.0384068,0.0384068,0.0170697,0.0142248,0.00995733,0.00284495,0.00426743,0.0056899,0.00284495,0.027027,0.0256046,0.027027,0.00426743,0.0056899,strawberry
0.0128663,0,0.000714796,0.0307362,0.00500357,0,0.0214439,0.195139,0.000714796,0.150107,0.0464618,0.000714796,0,0.0185847,0.00142959,0.0214439,0.00643317,0.0171551,0.00500357,0.00929235,0.000714796,0.00857756,0,0,0.00285919,0.0443174,0.0393138,0,0.00929235,0.00285919,0,0.000714796,0.00285919,0.00643317,0.00285919,0.0514653,0.000714796,0.0192995,0.0271623,0.00285919,0.0707648,0.0164403,0,0.00214439,0.0135811,0.0757684,0,0.0478914,0.000714796,0.00714796,strawberry
0.0133657,0.0127582,0.0255164,0.0109356,0.0127582,0.0151883,0.0328068,0.0346294,0.0054678,0.0400972,0.0243013,0.0170109,0.0036452,0.0352369,0.0139733,0.00303767,0.0261239,0.0018226,0.0170109,0.00972054,0.0170109,0.0157959,0.0170109,0.0279465,0.0650061,0.0133657,0.00425273,0.0218712,0.036452,0.0145808,0.0279465,0.0127582,0.0176185,0.0303767,0.00972054,0.0255164,0.0492102,0.0188335,0.00972054,0.0127582,0.0315917,0.00425273,0.0230863,0.0176185,0.0176185,0.0388821,0.0218712,0.0133657,0.018226,0.0103281,strawberry
0.0212766,0.00472813,0.0212766,0.0567376,0.00236407,0,0.00236407,0.0874704,0,0.0992908,0.0921986,0,0.00236407,0.0070922,0.00236407,0.0212766,0.0141844,0.00472813,0.00472813,0.00945626,0.0141844,0.0165485,0,0.0070922,0.0189125,0.0614657,0.00472813,0.00236407,0.0401891,0.00236407,0,0,0.0141844,0.0283688,0.00236407,0.0330969,0,0.00945626,0.0189125,0.0070922,0.0851064,0.00236407,0.00945626,0.0118203,0.0567376,0.0756501,0.00236407,0.0118203,0,0.00945626,strawberry
0.0030303,0,0.0121212,0.030303,0.00606061,0.00606061,0.0151515,0.124242,0.0030303,0.0878788,0.0454545,0,0.0030303,0.0212121,0.0030303,0.0030303,0.00909091,0.0030303,0.0121212,0,0.00909091,0.0121212,0,0.0333333,0.0454545,0.0181818,0.00909091,0.0030303,0.0515152,0.0030303,0.0030303,0.00606061,0.0030303,0.0757576,0.00606061,0.0242424,0.0121212,0.0333333,0.0121212,0.0030303,0.0333333,0.0151515,0.0121212,0.0181818,0.0212121,0.0393939,0.00909091,0.0818182,0.0121212,0.00606061,strawberry
0.00817844,0.00594796,0.0111524,0.00892193,0.0104089,0.0126394,0.0490706,0.0438662,0.0111524,0.0535316,0.0237918,0.000743494,0.00223048,0.0542751,0.00966543,0.00817844,0.0185874,0.000743494,0.0230483,0.00520446,0.00966543,0.0520446,0.00148699,0.0267658,0.0297398,0.00520446,0.00594796,0.00966543,0.0869889,0.00966543,0.00520446,0.00743494,0.0104089,0.069145,0.00594796,0.00669145,0.0133829,0.0498141,0.0825279,0.00223048,0.0156134,0.00371747,0.0118959,0.0223048,0.0111524,0.0237918,0.00594796,0.0386617,0.0148699,0.000743494,strawberry
0,0,0.0118765,0.0190024,0.0023753,0.0023753,0.00712589,0.19715,0.00950119,0.152019,0.023753,0.00475059,0,0.0190024,0.00475059,0.00475059,0.00712589,0.0142518,0.00475059,0.0213777,0.0380048,0.00712589,0,0.0261283,0.00950119,0.0166271,0.00475059,0.00475059,0.00950119,0.0118765,0.00475059,0.0023753,0.0142518,0.00475059,0.0118765,0.04038,0.0023753,0.00712589,0.0308789,0.0213777,0.0308789,0.0356295,0.0308789,0.0190024,0.0332542,0.0427553,0.0023753,0.00950119,0.00475059,0.0166271,strawberry
0.00489237,0.0508806,0.018591,0.0117417,0.0117417,0.0146771,0.0107632,0.00684932,0.00489237,0.0117417,0.00978474,0.0166341,0.00978474,0.00587084,0.00880626,0.00587084,0.0342466,0,0.0469667,0.0107632,0.00391389,0.0156556,0.0146771,0.0146771,0.137965,0.0166341,0.00293542,0.0469667,0.0596869,0.00880626,0.0332681,0.0156556,0.0136986,0.0694716,0.0136986,0.0136986,0.0440313,0.0156556,0.00880626,0.0264188,0.0107632,0,0.0136986,0.0127202,0.0215264,0.00489237,0.0332681,0.0136986,0.00684932,0.0107632,strawberry
0.00119976,0.0707858,0.0245951,0.00239952,0.00659868,0.014997,0.00059988,0.116377,0.00239952,0.0857828,0.00539892,0.00539892,0.00239952,0.00839832,0.00479904,0.00119976,0.0695861,0.0209958,0.029994,0.00539892,0,0.00779844,0.0305939,0.00119976,0.0557888,0.00419916,0.0059988,0.040192,0.00839832,0.0131974,0.0131974,0.0059988,0.00239952,0.010198,0.00419916,0.0185963,0.0143971,0.0503899,0.00239952,0.010198,0.0245951,0.0371926,0.00359928,0.00359928,0.00539892,0.0323935,0.0317936,0.0689862,0.00659868,0.00719856,strawberry
